gene,ave_zscore_donor.EC,cluster.EC,ave_zscore_cluster.EC,new_name.EC,ave_zscore_donor.ITG,cluster.ITG,ave_zscore_cluster.ITG,new_name.ITG,ave_zscore_donor.PFC,cluster.PFC,ave_zscore_cluster.PFC,new_name.PFC,ave_zscore_donor.V2,cluster.V2,ave_zscore_cluster.V2,new_name.V2,ave_zscore_donor.V1,cluster.V1,ave_zscore_cluster.V1,new_name.V1
VCAN,0.763854856814927,4,1.09977961336801,gene set #1 (n = 96),0.00264296022575583,4,0.077870451181076,gene set #1 (n = 96),-0.0605041696225732,4,-0.202185660207542,gene set #1 (n = 96),-0.0201555289784491,4,-0.275456270234524,gene set #1 (n = 96),-0.478484368656229,4,-0.413534873773804,gene set #1 (n = 96)
COX7C,0.16944886848352,1,0.28627802436914,gene set #4 (n = 120),-0.403598985055953,1,-0.264638599805998,gene set #4 (n = 120),-0.434499912488257,1,-0.521499574267091,gene set #4 (n = 120),0.223244696447002,1,0.227747173103903,gene set #4 (n = 120),0.426137869530648,1,0.279171267926543,gene set #4 (n = 120)
MEF2C,-0.881522192134462,2,-0.0677384812362237,gene set #3 (n = 52),-0.372705717927132,2,-0.4113550879989,gene set #3 (n = 52),1.01766927794686,2,1.03390990548837,gene set #3 (n = 52),0.0185862911592995,2,-0.263414148547333,gene set #3 (n = 52),0.0856058304757481,2,-0.194069743867522,gene set #3 (n = 52)
ELL2,-0.21378932426823,1,0.28627802436914,gene set #4 (n = 120),-0.13412278097742,1,-0.264638599805998,gene set #4 (n = 120),0.0565184245531787,1,-0.521499574267091,gene set #4 (n = 120),0.147323057400551,1,0.227747173103903,gene set #4 (n = 120),0.086815842005083,1,0.279171267926543,gene set #4 (n = 120)
EFNA5,-0.738066242721843,2,-0.0677384812362237,gene set #3 (n = 52),0.0149754958358056,2,-0.4113550879989,gene set #3 (n = 52),1.19834896147246,2,1.03390990548837,gene set #3 (n = 52),-0.208469397117949,2,-0.263414148547333,gene set #3 (n = 52),-0.324108343805064,2,-0.194069743867522,gene set #3 (n = 52)
KCNN2,0.74748049666891,1,0.28627802436914,gene set #4 (n = 120),-0.00793008712239766,1,-0.264638599805998,gene set #4 (n = 120),-0.526028918574089,1,-0.521499574267091,gene set #4 (n = 120),0.11311957576896,1,0.227747173103903,gene set #4 (n = 120),-0.182413607097589,1,0.279171267926543,gene set #4 (n = 120)
SEMA6A,0.516611745159766,1,0.28627802436914,gene set #4 (n = 120),-0.295512150229045,1,-0.264638599805998,gene set #4 (n = 120),-0.472133351836942,1,-0.521499574267091,gene set #4 (n = 120),0.428917832366647,1,0.227747173103903,gene set #4 (n = 120),-0.100838445808517,1,0.279171267926543,gene set #4 (n = 120)
PRR16,0.407165506607516,1,0.28627802436914,gene set #4 (n = 120),-0.481560579873531,1,-0.264638599805998,gene set #4 (n = 120),-0.122048721041231,1,-0.521499574267091,gene set #4 (n = 120),0.136196569842153,1,0.227747173103903,gene set #4 (n = 120),0.144457664947256,1,0.279171267926543,gene set #4 (n = 120)
GRAMD2B,1.05077159258949,4,1.09977961336801,gene set #1 (n = 96),0.282112689338127,4,0.077870451181076,gene set #1 (n = 96),-0.19223701315325,4,-0.202185660207542,gene set #1 (n = 96),-0.418388476017693,4,-0.275456270234524,gene set #1 (n = 96),-0.441942887443218,4,-0.413534873773804,gene set #1 (n = 96)
MEIKIN,-0.179606629310466,6,0.240052824184087,gene set #5 (n = 81),0.158162266194679,6,0.316117408249062,gene set #5 (n = 81),0.26881917109924,6,0.510914787229598,gene set #5 (n = 81),-0.0675964910988906,6,-0.40567323040774,gene set #5 (n = 81),-0.191747714172141,6,-0.520153915041749,gene set #5 (n = 81)
CXCL14,-0.865931318471517,5,-0.660837698398002,gene set #6 (n = 70),-0.30454361532534,5,-0.397459079682161,gene set #6 (n = 70),-0.20213009368691,5,-0.471815184903196,gene set #6 (n = 70),0.391543668361258,5,0.493474130989668,gene set #6 (n = 70),0.702734926112614,5,0.779379734966286,gene set #6 (n = 70)
SPOCK1,-1.24171488833517,5,-0.660837698398002,gene set #6 (n = 70),-0.243671806295248,5,-0.397459079682161,gene set #6 (n = 70),-0.26122709852607,5,-0.471815184903196,gene set #6 (n = 70),0.557911644138912,5,0.493474130989668,gene set #6 (n = 70),0.799201705410826,5,0.779379734966286,gene set #6 (n = 70)
STK32A,1.21811700373383,4,1.09977961336801,gene set #1 (n = 96),0.0198230926864839,4,0.077870451181076,gene set #1 (n = 96),-0.600189388989475,4,-0.202185660207542,gene set #1 (n = 96),-0.230125682744196,4,-0.275456270234524,gene set #1 (n = 96),-0.139433819363735,4,-0.413534873773804,gene set #1 (n = 96)
DPYSL3,1.21453348433251,4,1.09977961336801,gene set #1 (n = 96),0.029974643929648,4,0.077870451181076,gene set #1 (n = 96),-0.321964781838595,4,-0.202185660207542,gene set #1 (n = 96),-0.208629334205657,4,-0.275456270234524,gene set #1 (n = 96),-0.411635359856412,4,-0.413534873773804,gene set #1 (n = 96)
PDGFRB,0.296363499160602,6,0.240052824184087,gene set #5 (n = 81),-0.0412439473621375,6,0.316117408249062,gene set #5 (n = 81),0.64707115235966,6,0.510914787229598,gene set #5 (n = 81),-0.404453848457983,6,-0.40567323040774,gene set #5 (n = 81),-0.334789600871332,6,-0.520153915041749,gene set #5 (n = 81)
SPARC,1.05985353702281,1,0.28627802436914,gene set #4 (n = 120),-0.369069371628445,1,-0.264638599805998,gene set #4 (n = 120),-0.912251966529732,1,-0.521499574267091,gene set #4 (n = 120),0.0597703749270418,1,0.227747173103903,gene set #4 (n = 120),0.334216319816385,1,0.279171267926543,gene set #4 (n = 120)
GRIA1,1.28439379911918,4,1.09977961336801,gene set #1 (n = 96),0.0957297070933354,4,0.077870451181076,gene set #1 (n = 96),-0.700018987553219,4,-0.202185660207542,gene set #1 (n = 96),-0.130051995169396,4,-0.275456270234524,gene set #1 (n = 96),-0.273327587585114,4,-0.413534873773804,gene set #1 (n = 96)
SGCD,-0.534672319106286,3,-0.943896782982763,gene set #2 (n = 85),0.0463874902374766,3,-0.0213047162833297,gene set #2 (n = 85),0.353616442419746,3,0.263170831537092,gene set #2 (n = 85),0.0111559739872518,3,0.181571311278053,gene set #2 (n = 85),0.0187874870855584,3,0.287218967795328,gene set #2 (n = 85)
ATP10B,-0.997007043493206,3,-0.943896782982763,gene set #2 (n = 85),0.352794416719475,3,-0.0213047162833297,gene set #2 (n = 85),0.0490318008229336,3,0.263170831537092,gene set #2 (n = 85),0.13830870707681,3,0.181571311278053,gene set #2 (n = 85),0.193617688516874,3,0.287218967795328,gene set #2 (n = 85)
DOCK2,-0.179744133735146,2,-0.0677384812362237,gene set #3 (n = 52),-0.587235992474148,2,-0.4113550879989,gene set #3 (n = 52),1.53838358046823,2,1.03390990548837,gene set #3 (n = 52),-0.346620071227661,2,-0.263414148547333,gene set #3 (n = 52),-0.301389597850574,2,-0.194069743867522,gene set #3 (n = 52)
CPEB4,-0.805984595368078,3,-0.943896782982763,gene set #2 (n = 85),0.419875040133625,3,-0.0213047162833297,gene set #2 (n = 85),-0.0111062035085025,3,0.263170831537092,gene set #2 (n = 85),0.227645145047262,3,0.181571311278053,gene set #2 (n = 85),-0.045379734185965,3,0.287218967795328,gene set #2 (n = 85)
PRPF4B,0.175850602447124,2,-0.0677384812362237,gene set #3 (n = 52),-0.0786991089851547,2,-0.4113550879989,gene set #3 (n = 52),1.00314140009751,2,1.03390990548837,gene set #3 (n = 52),-0.620574727006828,2,-0.263414148547333,gene set #3 (n = 52),-0.307326856757991,2,-0.194069743867522,gene set #3 (n = 52)
PHACTR1,-1.07557382424198,3,-0.943896782982763,gene set #2 (n = 85),-0.529252788818729,3,-0.0213047162833297,gene set #2 (n = 85),0.866480659625817,3,0.263170831537092,gene set #2 (n = 85),0.175437953074167,3,0.181571311278053,gene set #2 (n = 85),0.352173795095313,3,0.287218967795328,gene set #2 (n = 85)
RNF182,-1.25544284720991,3,-0.943896782982763,gene set #2 (n = 85),-0.0615799390317763,3,-0.0213047162833297,gene set #2 (n = 85),0.713010317154972,3,0.263170831537092,gene set #2 (n = 85),0.208143354846579,3,0.181571311278053,gene set #2 (n = 85),0.129977730011979,3,0.287218967795328,gene set #2 (n = 85)
GMPR,1.16096872302992,4,1.09977961336801,gene set #1 (n = 96),0.067209997807467,4,0.077870451181076,gene set #1 (n = 96),0.195945892077107,4,-0.202185660207542,gene set #1 (n = 96),-0.484471397103247,4,-0.275456270234524,gene set #1 (n = 96),-0.586537213517958,4,-0.413534873773804,gene set #1 (n = 96)
CAP2,0.162236295741149,1,0.28627802436914,gene set #4 (n = 120),-0.131079319390185,1,-0.264638599805998,gene set #4 (n = 120),-0.973641616030725,1,-0.521499574267091,gene set #4 (n = 120),0.4569815744545,1,0.227747173103903,gene set #4 (n = 120),0.405330592667674,1,0.279171267926543,gene set #4 (n = 120)
ID4,1.14362859613792,4,1.09977961336801,gene set #1 (n = 96),0.132661181867861,4,0.077870451181076,gene set #1 (n = 96),0.0299879253596319,4,-0.202185660207542,gene set #1 (n = 96),-0.446866125352066,4,-0.275456270234524,gene set #1 (n = 96),-0.529871882746229,4,-0.413534873773804,gene set #1 (n = 96)
HSPA1A,0.463660746688825,1,0.28627802436914,gene set #4 (n = 120),-0.228934990718857,1,-0.264638599805998,gene set #4 (n = 120),-0.776049402201956,1,-0.521499574267091,gene set #4 (n = 120),0.21149862593175,1,0.227747173103903,gene set #4 (n = 120),0.35606921157126,1,0.279171267926543,gene set #4 (n = 120)
HSPA1B,0.303572686033394,1,0.28627802436914,gene set #4 (n = 120),-0.243658458476057,1,-0.264638599805998,gene set #4 (n = 120),-0.857943602464869,1,-0.521499574267091,gene set #4 (n = 120),0.437566537615175,1,0.227747173103903,gene set #4 (n = 120),0.330985378103763,1,0.279171267926543,gene set #4 (n = 120)
FKBP5,0.286107804290824,1,0.28627802436914,gene set #4 (n = 120),-0.149344669041964,1,-0.264638599805998,gene set #4 (n = 120),0.16231154781084,1,-0.521499574267091,gene set #4 (n = 120),-0.15779607640604,1,0.227747173103903,gene set #4 (n = 120),-0.0451888641280718,1,0.279171267926543,gene set #4 (n = 120)
DAAM2,-0.17706457365424,5,-0.660837698398002,gene set #6 (n = 70),-0.481494810969499,5,-0.397459079682161,gene set #6 (n = 70),-0.910480169134461,5,-0.471815184903196,gene set #6 (n = 70),0.55208136104232,5,0.493474130989668,gene set #6 (n = 70),0.838302047391021,5,0.779379734966286,gene set #6 (n = 70)
HSP90AB1,-0.308760769536807,5,-0.660837698398002,gene set #6 (n = 70),-0.588644922812405,5,-0.397459079682161,gene set #6 (n = 70),-0.560579958155648,5,-0.471815184903196,gene set #6 (n = 70),0.572486901165429,5,0.493474130989668,gene set #6 (n = 70),0.71019213429986,5,0.779379734966286,gene set #6 (n = 70)
ELOVL5,-0.766021828981238,3,-0.943896782982763,gene set #2 (n = 85),-0.187972205883787,3,-0.0213047162833297,gene set #2 (n = 85),0.106730407449034,3,0.263170831537092,gene set #2 (n = 85),0.38479071510473,3,0.181571311278053,gene set #2 (n = 85),0.254496442407549,3,0.287218967795328,gene set #2 (n = 85)
COL21A1,1.13995073242786,4,1.09977961336801,gene set #1 (n = 96),0.392288614844367,4,0.077870451181076,gene set #1 (n = 96),-0.444073357100786,4,-0.202185660207542,gene set #1 (n = 96),-0.310470304144518,4,-0.275456270234524,gene set #1 (n = 96),-0.500334692955299,4,-0.413534873773804,gene set #1 (n = 96)
DST,0.408648324158627,1,0.28627802436914,gene set #4 (n = 120),0.0967031360643258,1,-0.264638599805998,gene set #4 (n = 120),-0.0640578543403633,1,-0.521499574267091,gene set #4 (n = 120),-0.431608335963703,1,0.227747173103903,gene set #4 (n = 120),0.100261812460192,1,0.279171267926543,gene set #4 (n = 120)
RIMS1,-1.16452998787656,5,-0.660837698398002,gene set #6 (n = 70),-0.134566628793469,5,-0.397459079682161,gene set #6 (n = 70),-0.246713950211814,5,-0.471815184903196,gene set #6 (n = 70),0.375689647505704,5,0.493474130989668,gene set #6 (n = 70),0.80755240935958,5,0.779379734966286,gene set #6 (n = 70)
HMGN3,-0.0454401417756326,6,0.240052824184087,gene set #5 (n = 81),0.0223272912100754,6,0.316117408249062,gene set #5 (n = 81),0.478635468954243,6,0.510914787229598,gene set #5 (n = 81),0.0275041341333441,6,-0.40567323040774,gene set #5 (n = 81),-0.435279630926831,6,-0.520153915041749,gene set #5 (n = 81)
ME1,0.804575927796379,6,0.240052824184087,gene set #5 (n = 81),0.507705060592349,6,0.316117408249062,gene set #5 (n = 81),0.527286583221872,6,0.510914787229598,gene set #5 (n = 81),-0.733634295891819,6,-0.40567323040774,gene set #5 (n = 81),-0.797869689979804,6,-0.520153915041749,gene set #5 (n = 81)
PNISR,0.31761650962868,6,0.240052824184087,gene set #5 (n = 81),0.196503147622786,6,0.316117408249062,gene set #5 (n = 81),0.278937885451555,6,0.510914787229598,gene set #5 (n = 81),-0.419176512170896,6,-0.40567323040774,gene set #5 (n = 81),-0.243543428154402,6,-0.520153915041749,gene set #5 (n = 81)
MFSD4B,0.354293718231509,6,0.240052824184087,gene set #5 (n = 81),-0.04633322410542,6,0.316117408249062,gene set #5 (n = 81),1.04282245180653,6,0.510914787229598,gene set #5 (n = 81),-0.504163519260014,6,-0.40567323040774,gene set #5 (n = 81),-0.618069425197467,6,-0.520153915041749,gene set #5 (n = 81)
LAMA4,1.55272771888989,4,1.09977961336801,gene set #1 (n = 96),0.200198160917198,4,0.077870451181076,gene set #1 (n = 96),-0.505419101244288,4,-0.202185660207542,gene set #1 (n = 96),-0.249996185731718,4,-0.275456270234524,gene set #1 (n = 96),-0.617727117020177,4,-0.413534873773804,gene set #1 (n = 96)
HS3ST5,-0.738882228763474,3,-0.943896782982763,gene set #2 (n = 85),0.253313164665947,3,-0.0213047162833297,gene set #2 (n = 85),0.105538531540011,3,0.263170831537092,gene set #2 (n = 85),0.183011911883682,3,0.181571311278053,gene set #2 (n = 85),0.0103163466724199,3,0.287218967795328,gene set #2 (n = 85)
SLC35F1,-1.34953245372368,3,-0.943896782982763,gene set #2 (n = 85),-0.176445859480814,3,-0.0213047162833297,gene set #2 (n = 85),0.645245411916678,3,0.263170831537092,gene set #2 (n = 85),0.15856358078266,3,0.181571311278053,gene set #2 (n = 85),0.417755061276181,3,0.287218967795328,gene set #2 (n = 85)
CEP85L,-0.903141328645004,3,-0.943896782982763,gene set #2 (n = 85),-0.100852020153084,3,-0.0213047162833297,gene set #2 (n = 85),0.468833081565869,3,0.263170831537092,gene set #2 (n = 85),0.0663221015587339,3,0.181571311278053,gene set #2 (n = 85),0.270282176558027,3,0.287218967795328,gene set #2 (n = 85)
GJA1,0.66159625251879,1,0.28627802436914,gene set #4 (n = 120),0.0584223303382945,1,-0.264638599805998,gene set #4 (n = 120),-0.421156785147934,1,-0.521499574267091,gene set #4 (n = 120),-0.0290125003980526,1,0.227747173103903,gene set #4 (n = 120),-0.134594251610609,1,0.279171267926543,gene set #4 (n = 120)
NKAIN2,0.589289391103399,6,0.240052824184087,gene set #5 (n = 81),0.365533585541937,6,0.316117408249062,gene set #5 (n = 81),0.178393538811905,6,0.510914787229598,gene set #5 (n = 81),-0.565265957066832,6,-0.40567323040774,gene set #5 (n = 81),-0.368490800242905,6,-0.520153915041749,gene set #5 (n = 81)
LAMA2,0.647285460095123,1,0.28627802436914,gene set #4 (n = 120),-0.091539406469512,1,-0.264638599805998,gene set #4 (n = 120),-0.365484892884847,1,-0.521499574267091,gene set #4 (n = 120),-0.306184277604951,1,0.227747173103903,gene set #4 (n = 120),0.249425934453163,1,0.279171267926543,gene set #4 (n = 120)
SGK1,0.880280437066045,1,0.28627802436914,gene set #4 (n = 120),-0.426974772814401,1,-0.264638599805998,gene set #4 (n = 120),-0.790854279994162,1,-0.521499574267091,gene set #4 (n = 120),0.0943954003493898,1,0.227747173103903,gene set #4 (n = 120),0.378532341668233,1,0.279171267926543,gene set #4 (n = 120)
MAP7,1.14602320667937,4,1.09977961336801,gene set #1 (n = 96),0.139130267009959,4,0.077870451181076,gene set #1 (n = 96),-0.552413953558511,4,-0.202185660207542,gene set #1 (n = 96),-0.291424839995601,4,-0.275456270234524,gene set #1 (n = 96),-0.183699576607398,4,-0.413534873773804,gene set #1 (n = 96)
PLAGL1,0.44623169142431,1,0.28627802436914,gene set #4 (n = 120),0.00823712976432761,1,-0.264638599805998,gene set #4 (n = 120),-0.182061424536042,1,-0.521499574267091,gene set #4 (n = 120),-0.0112057280018985,1,0.227747173103903,gene set #4 (n = 120),-0.15819927319948,1,0.279171267926543,gene set #4 (n = 120)
STXBP5,0.134307014940791,6,0.240052824184087,gene set #5 (n = 81),0.296510784161025,6,0.316117408249062,gene set #5 (n = 81),0.859768454326944,6,0.510914787229598,gene set #5 (n = 81),-0.530120760720596,6,-0.40567323040774,gene set #5 (n = 81),-0.605954625960166,6,-0.520153915041749,gene set #5 (n = 81)
IPCEF1,-0.353811443917814,2,-0.0677384812362237,gene set #3 (n = 52),-0.611718596583348,2,-0.4113550879989,gene set #3 (n = 52),1.4550740209116,2,1.03390990548837,gene set #3 (n = 52),-0.191045404791069,2,-0.263414148547333,gene set #3 (n = 52),-0.235239997750533,2,-0.194069743867522,gene set #3 (n = 52)
SOD2,-0.235245529841231,1,0.28627802436914,gene set #4 (n = 120),-0.223346552438937,1,-0.264638599805998,gene set #4 (n = 120),0.0570353193478843,1,-0.521499574267091,gene set #4 (n = 120),0.222812838152582,1,0.227747173103903,gene set #4 (n = 120),0.112730954666625,1,0.279171267926543,gene set #4 (n = 120)
PACRG,1.10441299253597,4,1.09977961336801,gene set #1 (n = 96),0.171582715980568,4,0.077870451181076,gene set #1 (n = 96),0.213591187588597,4,-0.202185660207542,gene set #1 (n = 96),-0.512541844186693,4,-0.275456270234524,gene set #1 (n = 96),-0.634368039444734,4,-0.413534873773804,gene set #1 (n = 96)
PDE10A,-0.825978763286821,3,-0.943896782982763,gene set #2 (n = 85),-0.0371072427678016,3,-0.0213047162833297,gene set #2 (n = 85),-0.208895072591664,3,0.263170831537092,gene set #2 (n = 85),0.383504201733547,3,0.181571311278053,gene set #2 (n = 85),0.428898864327869,3,0.287218967795328,gene set #2 (n = 85)
MMD2,-0.569868978382086,5,-0.660837698398002,gene set #6 (n = 70),-0.446610236471514,5,-0.397459079682161,gene set #6 (n = 70),-0.547431094225695,5,-0.471815184903196,gene set #6 (n = 70),0.485375106533321,5,0.493474130989668,gene set #6 (n = 70),0.835874095708065,5,0.779379734966286,gene set #6 (n = 70)
ACTB,0.0650795374589633,1,0.28627802436914,gene set #4 (n = 120),-0.614480110735169,1,-0.264638599805998,gene set #4 (n = 120),-0.663443244378809,1,-0.521499574267091,gene set #4 (n = 120),0.569298754410904,1,0.227747173103903,gene set #4 (n = 120),0.559715774146619,1,0.279171267926543,gene set #4 (n = 120)
DGKB,0.538405674335461,1,0.28627802436914,gene set #4 (n = 120),-0.54476093937392,1,-0.264638599805998,gene set #4 (n = 120),-0.358769717857733,1,-0.521499574267091,gene set #4 (n = 120),0.123086073692878,1,0.227747173103903,gene set #4 (n = 120),0.331595511022511,1,0.279171267926543,gene set #4 (n = 120)
HDAC9,-0.53429355842303,2,-0.0677384812362237,gene set #3 (n = 52),-0.423783845202,2,-0.4113550879989,gene set #3 (n = 52),1.14473759023206,2,1.03390990548837,gene set #3 (n = 52),-0.12957600329402,2,-0.263414148547333,gene set #3 (n = 52),-0.0775052930030432,2,-0.194069743867522,gene set #3 (n = 52)
OSBPL3,-1.12120497027903,5,-0.660837698398002,gene set #6 (n = 70),-0.602322784497168,5,-0.397459079682161,gene set #6 (n = 70),0.0106625401602326,5,-0.471815184903196,gene set #6 (n = 70),0.546086757491169,5,0.493474130989668,gene set #6 (n = 70),0.833949789738311,5,0.779379734966286,gene set #6 (n = 70)
JAZF1,0.0762588518992231,6,0.240052824184087,gene set #5 (n = 81),0.289287556783982,6,0.316117408249062,gene set #5 (n = 81),1.01217704008391,6,0.510914787229598,gene set #5 (n = 81),-0.544900053524076,6,-0.40567323040774,gene set #5 (n = 81),-0.675813226986397,6,-0.520153915041749,gene set #5 (n = 81)
CREB5,-0.108449775847492,6,0.240052824184087,gene set #5 (n = 81),0.112057176485925,6,0.316117408249062,gene set #5 (n = 81),0.207489804841019,6,0.510914787229598,gene set #5 (n = 81),-0.0850467107798167,6,-0.40567323040774,gene set #5 (n = 81),-0.12711398178643,6,-0.520153915041749,gene set #5 (n = 81)
ELMO1,-0.464722600000675,2,-0.0677384812362237,gene set #3 (n = 52),-0.603304417563098,2,-0.4113550879989,gene set #3 (n = 52),1.24463081500837,2,1.03390990548837,gene set #3 (n = 52),-0.0668592356418972,2,-0.263414148547333,gene set #3 (n = 52),-0.103722204225688,2,-0.194069743867522,gene set #3 (n = 52)
AEBP1,0.210959849784087,1,0.28627802436914,gene set #4 (n = 120),-0.271789373113898,1,-0.264638599805998,gene set #4 (n = 120),-0.604647203073409,1,-0.521499574267091,gene set #4 (n = 120),0.139706702898178,1,0.227747173103903,gene set #4 (n = 120),0.501028162962831,1,0.279171267926543,gene set #4 (n = 120)
TPST1,0.219299854012069,6,0.240052824184087,gene set #5 (n = 81),0.0621864435913961,6,0.316117408249062,gene set #5 (n = 81),0.0661790383548393,6,0.510914787229598,gene set #5 (n = 81),-0.135717660586223,6,-0.40567323040774,gene set #5 (n = 81),-0.140053885274601,6,-0.520153915041749,gene set #5 (n = 81)
CALN1,-0.929704102112648,5,-0.660837698398002,gene set #6 (n = 70),-0.583560738242138,5,-0.397459079682161,gene set #6 (n = 70),-0.31911121237552,5,-0.471815184903196,gene set #6 (n = 70),0.465728178928645,5,0.493474130989668,gene set #6 (n = 70),1.04704342046547,5,0.779379734966286,gene set #6 (n = 70)
HSPB1,0.244148672560763,1,0.28627802436914,gene set #4 (n = 120),-0.29507180269907,1,-0.264638599805998,gene set #4 (n = 120),-0.891226925813817,1,-0.521499574267091,gene set #4 (n = 120),0.463778064801539,1,0.227747173103903,gene set #4 (n = 120),0.426414445747226,1,0.279171267926543,gene set #4 (n = 120)
HGF,-1.22941873927369,3,-0.943896782982763,gene set #2 (n = 85),0.075813697026587,3,-0.0213047162833297,gene set #2 (n = 85),0.974716361934282,3,0.263170831537092,gene set #2 (n = 85),0.155780450981946,3,0.181571311278053,gene set #2 (n = 85),-0.198457067815986,3,0.287218967795328,gene set #2 (n = 85)
SEMA3D,0.700141622613661,6,0.240052824184087,gene set #5 (n = 81),0.425746737315617,6,0.316117408249062,gene set #5 (n = 81),0.572075498938769,6,0.510914787229598,gene set #5 (n = 81),-0.610752609389783,6,-0.40567323040774,gene set #5 (n = 81),-0.805482395209712,6,-0.520153915041749,gene set #5 (n = 81)
GRM3,-0.732708988253806,3,-0.943896782982763,gene set #2 (n = 85),0.150781983991365,3,-0.0213047162833297,gene set #2 (n = 85),0.399685449947515,3,0.263170831537092,gene set #2 (n = 85),-0.0818682794548508,3,0.181571311278053,gene set #2 (n = 85),0.112708049066564,3,0.287218967795328,gene set #2 (n = 85)
ZNF804B,-1.02965715355792,3,-0.943896782982763,gene set #2 (n = 85),0.0776991665895375,3,-0.0213047162833297,gene set #2 (n = 85),-0.324160573391482,3,0.263170831537092,gene set #2 (n = 85),0.553666671678237,3,0.181571311278053,gene set #2 (n = 85),0.39476884152545,3,0.287218967795328,gene set #2 (n = 85)
PPP1R9A,0.583619421455437,6,0.240052824184087,gene set #5 (n = 81),0.308055634424262,6,0.316117408249062,gene set #5 (n = 81),0.813114522089218,6,0.510914787229598,gene set #5 (n = 81),-0.745162450163066,6,-0.40567323040774,gene set #5 (n = 81),-0.684218111684599,6,-0.520153915041749,gene set #5 (n = 81)
PON2,0.812558331698636,6,0.240052824184087,gene set #5 (n = 81),0.186355610650865,6,0.316117408249062,gene set #5 (n = 81),0.504658264477159,6,0.510914787229598,gene set #5 (n = 81),-0.465840263082789,6,-0.40567323040774,gene set #5 (n = 81),-0.740294017061146,6,-0.520153915041749,gene set #5 (n = 81)
NAMPT,-0.027064592238092,1,0.28627802436914,gene set #4 (n = 120),-0.0950051872679368,1,-0.264638599805998,gene set #4 (n = 120),0.0559523422096406,1,-0.521499574267091,gene set #4 (n = 120),-0.072467363410445,1,0.227747173103903,gene set #4 (n = 120),0.134998014813952,1,0.279171267926543,gene set #4 (n = 120)
DOCK4,-0.91338358006109,3,-0.943896782982763,gene set #2 (n = 85),0.245076578537675,3,-0.0213047162833297,gene set #2 (n = 85),0.703816466110175,3,0.263170831537092,gene set #2 (n = 85),-0.194281069464584,3,0.181571311278053,gene set #2 (n = 85),-0.00248182567128258,3,0.287218967795328,gene set #2 (n = 85)
KCND2,1.32762009041498,4,1.09977961336801,gene set #1 (n = 96),-0.124540663112032,4,0.077870451181076,gene set #1 (n = 96),-0.436177426189254,4,-0.202185660207542,gene set #1 (n = 96),-0.231949186983607,4,-0.275456270234524,gene set #1 (n = 96),-0.219973737696779,4,-0.413534873773804,gene set #1 (n = 96)
AHCYL2,-1.18243986444365,3,-0.943896782982763,gene set #2 (n = 85),-0.0180707961510448,3,-0.0213047162833297,gene set #2 (n = 85),0.336202556306695,3,0.263170831537092,gene set #2 (n = 85),0.225629795625453,3,0.181571311278053,gene set #2 (n = 85),0.347577703946387,3,0.287218967795328,gene set #2 (n = 85)
PTN,-0.974248917136029,3,-0.943896782982763,gene set #2 (n = 85),-0.224404373380281,3,-0.0213047162833297,gene set #2 (n = 85),0.4311763054255,3,0.263170831537092,gene set #2 (n = 85),0.267385298354123,3,0.181571311278053,gene set #2 (n = 85),0.272968580302232,3,0.287218967795328,gene set #2 (n = 85)
TBXAS1,-0.293459224558467,2,-0.0677384812362237,gene set #3 (n = 52),-0.467685174354081,2,-0.4113550879989,gene set #3 (n = 52),1.46623478483482,2,1.03390990548837,gene set #3 (n = 52),-0.347412309213673,2,-0.263414148547333,gene set #3 (n = 52),-0.271549297209879,2,-0.194069743867522,gene set #3 (n = 52)
PRKAG2,0.830790099148076,4,1.09977961336801,gene set #1 (n = 96),0.00631578980270386,4,0.077870451181076,gene set #1 (n = 96),-0.46476662812926,4,-0.202185660207542,gene set #1 (n = 96),0.0551252113351749,4,-0.275456270234524,gene set #1 (n = 96),-0.251703216856121,4,-0.413534873773804,gene set #1 (n = 96)
DPP6,-0.231567481735008,5,-0.660837698398002,gene set #6 (n = 70),-0.742634695483559,5,-0.397459079682161,gene set #6 (n = 70),-0.680819629770742,5,-0.471815184903196,gene set #6 (n = 70),0.476512503090118,5,0.493474130989668,gene set #6 (n = 70),1.00507116170602,5,0.779379734966286,gene set #6 (n = 70)
MSRA,0.428405928552378,1,0.28627802436914,gene set #4 (n = 120),0.116631574979194,1,-0.264638599805998,gene set #4 (n = 120),-0.989252617479489,1,-0.521499574267091,gene set #4 (n = 120),0.23234296650587,1,0.227747173103903,gene set #4 (n = 120),0.212349474380568,1,0.279171267926543,gene set #4 (n = 120)
XKR6,1.19024765527269,4,1.09977961336801,gene set #1 (n = 96),0.236809126599466,4,0.077870451181076,gene set #1 (n = 96),-0.275942963876425,4,-0.202185660207542,gene set #1 (n = 96),-0.363023270613377,4,-0.275456270234524,gene set #1 (n = 96),-0.480425979615232,4,-0.413534873773804,gene set #1 (n = 96)
DLC1,-0.0587562153986834,6,0.240052824184087,gene set #5 (n = 81),0.0424818511683517,6,0.316117408249062,gene set #5 (n = 81),0.810580571343131,6,0.510914787229598,gene set #5 (n = 81),-0.405841705462571,6,-0.40567323040774,gene set #5 (n = 81),-0.302339557964205,6,-0.520153915041749,gene set #5 (n = 81)
